global_key,source,job_id,job_url,title,company,company_link,location,country,posted_date,num_applicants,work_mode,employment_type,position,type,compensation,commitment,skills,category_primary,scraped_at,master_built_at
https://www.linkedin.com/jobs/view/4374784524/,linkedin,4374784524,https://www.linkedin.com/jobs/view/4374784524/,Hindi Voice Over Artist (Remote),Elevate Recruitment,https://www.linkedin.com/company/elevate-recruitmentt/life,NAMER,Canada,1 day ago,,Remote,Contract,,,"USD 15-20 per hour Role Overview We are seeking a talented Hindi (India) Voice Actor to produce high-quality voice recordings for professional audio projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive, and engaging recordings while collaborating effectively with project teams. Key Responsibilities Record Hindi (India) voice content with clarity, consistency, and natural intonation Interpret scripts accurately, conveying appropriate emotions and tone Maintain professional-quality audio throughout recordings Apply feedback to refine performances as needed Communicate effectively with project coordinators to meet project objectives Required Qualifications Native or near-native fluency in Hindi (India) with excellent pronunciation and diction Demonstrated experience in professional voice acting, narration, dubbing, or audiobook production (portfolio or demo reel preferred) Access to a home recording setup capable of producing clean, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills for remote collaboration Preferred Qualifications Experience in dubbing, narration, audiobook projects, or similar voice-over work Familiarity with audio editing software Prior remote voice acting experience Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation aligned with experience and recording quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,2026-02-20 08:04:01.151652,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4366531887/,linkedin,4366531887,https://www.linkedin.com/jobs/view/4366531887/,Crew Leader,Arterra Wines Canada,https://www.linkedin.com/company/arterra-wines-canada/life,"Oliver, BC",Canada,Reposted 22 hours ago,,,Full-time,,,"$23.50/hour We are committed to establishing a qualified workforce that reflects the diverse population it serves and we encourage applications from all qualified individuals. We are also committed to preventing and removing barriers to employment for people with disabilities, and we invite you to inform us should you have any accessibility or accommodation needs.",,,Non-IT,2026-02-20 08:03:58.867048,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4372436244/,linkedin,4372436244,https://www.linkedin.com/jobs/view/4372436244/,Letter Carrier - Delivery Agent,Canada Post / Postes Canada,https://www.linkedin.com/company/canada-post/life,"Calgary, AB",Canada,2 days ago,,On-site,Temporary,,"Temporary - New Employment Status: Temporary Language Requirement: English Essential Number of Vacancies 24 Salary: $23.81/hr Job Closing Date (YYYY-MM-DD): 2026-03-03 Job Description Canada Post is an exciting place to work! And you can be part of it! We deliver billions of items to Canadians each year – and you can be a big part of making this happen. As a temporary, on-call delivery agent (also known as a letter carrier), you’ll be the face of Canada Post in your community and make sure customers and businesses get the mail and parcels they’re waiting for. Does this sound like you? The role of delivery agent would be a great fit if you: enjoy being outside and active year-round want to work for a great national company would be proud to serve your fellow Canadians Job Responsibilities What will you do? You’ll start your day in the depot, sorting and preparing the day’s deliveries You’ll load and drive a Canada Post postal vehicle Job Responsibilities (continued) You’ll then spend most of your day outside, delivering mail and packages by foot or by vehicle to customers on your route You’ll return to the depot to unload the day’s incoming mail and packages for later delivery Qualifications What must you have? A valid Class 5 or Class G driver’s licence with a safe driving record for at least 3 years (driver's abstract required) The physical ability to lift mail items weighing up to 22.7 kg (50 lb) and carry items weighing up to 15.9 kg (35 lb) regularly throughout the day The ability to work in all types of weather The availability to be on-call The ability to read, write and speak English and/or French These help, too! Experience in customer service Experience making deliveries or working as a driver In Return, We Offer Competitive pay Extensive classroom and on-the-job training about your duties and safety on the job Opportunities for permanent employment Other Information Today’s Canada Post - Canada Post is an e-commerce powerhouse, delivering billions of items every year. We help small businesses grow. We enrich lives in remote communities. We connect Canadians with each other and to the rest of the world. And we do all this by providing residential and business customers with the best possible delivery experience in the country. We like to promote from within and can offer you a career rather than a job. While, like all of our delivery agents, you’ll start out on a temporary, on-call basis, you’ll have the opportunity to grow with us and obtain a permanent position … even try out new jobs in different areas of the company. Canada Post’s values and behaviours Our Values - Trust, Respect and Deliver represent our fundamental promise to ourselves, our expectations of one and another and our shared duty to our country. Our behaviours – Make the call, Know the destination, Deliver for others, Ignite our pride; embody our values, bringing them to life and guiding our actions. We’re committed to living these values and practicing these behaviours every day. Learn more about the values and behaviours by visiting the Canada Post website.",,,,Non-IT,2026-02-20 08:03:56.619818,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375134538/,linkedin,4375134538,https://www.linkedin.com/jobs/view/4375134538/,Turkish Voice Over Artist (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,Canada,Canada,22 hours ago,,Remote,Contract,,,"USD 20-25 per hour Role Overview We are seeking a skilled Turkish Voice Actor to create high-quality recordings for professional projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive performances while collaborating effectively with project coordinators. Key Responsibilities Record Turkish voice content with clarity, consistency, and natural expression Interpret scripts accurately, conveying a range of emotions and tones Collaborate remotely with project coordinators to meet project standards and deadlines Apply feedback to refine performances and ensure high-quality audio Maintain recordings free of background noise and technical issues Organize and submit recordings in a timely manner Required Qualifications Native or near-native fluency in Turkish with excellent pronunciation and diction Proven experience in professional voice acting, narration, dubbing, or audiobook work (portfolio or demo reel preferred) Access to a home recording setup capable of producing clear, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills Preferred Qualifications Experience in dubbing, narration, or e-learning projects Familiarity with audio editing software Previous experience in remote voice recording roles Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation based on experience and audio quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,2026-02-20 08:03:54.351916,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375091095/,linkedin,4375091095,https://www.linkedin.com/jobs/view/4375091095/,Junior Talent Acquisition Partner,Acuren,https://www.linkedin.com/company/acuren/life,"Sherwood Park, AB",Canada,1 day ago,,Hybrid,Full-time,,,,,,Non-IT,2026-02-20 08:03:52.072725,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375149822/,linkedin,4375149822,https://www.linkedin.com/jobs/view/4375149822/,Freelance Writing Specialist (Remote),Keystone Recruitment,https://www.linkedin.com/company/keystone-recruitmentt/life,NAMER,Canada,20 hours ago,,Remote,Contract,,,"USD35–45 per hour Role Overview One of our clients is partnering with a leading AI research team on a large-scale supervised fine-tuning (SFT) initiative aimed at improving how advanced language models respond to real-world questions. We are seeking strong writers and critical thinkers to contribute as independent contractors on a flexible, project-based basis. This opportunity is ideal for individuals with excellent reasoning and communication skills who are interested in contributing to applied AI research while maintaining control over their schedule. Key Responsibilities Create realistic prompts that reflect how people naturally ask questions across general topics Review and edit AI-generated responses for clarity, accuracy, and usefulness Write high-quality human-authored responses to selected prompts Generate small variations of prompts to test nuanced differences in model behavior Evaluate responses across varying lengths, tones, and instructional styles Identify ambiguities, weaknesses, or failure cases in model outputs Ideal Qualifications Current undergraduate or graduate student, or recent graduate Strong written communication and critical thinking skills Ability to synthesize information clearly and accurately High attention to detail and comfort comparing similar written responses Ability to work independently and manage time effectively in a remote environment Applicants from diverse academic backgrounds are encouraged to apply. Engagement Details Fully remote and asynchronous — work on your own schedule Expected","approximately 10–40 hours per week Project-based engagement with potential for extension based on project needs Work performed on an independent contractor basis Compensation & Contract Terms $35–$45 per hour, based on experience and performance Independent contractor classification Application Process Submit your resume Complete a brief background form Selected applicants will be invited to complete a short sample task We consider all qualified applicants without regard to legally protected characteristics and provide reasonable accommodations upon request.",,Non-IT,2026-02-20 08:03:49.762615,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4374773845/,linkedin,4374773845,https://www.linkedin.com/jobs/view/4374773845/,"Front desk clerk, hotel",Hospitality Newfoundland and Labrador,https://www.linkedin.com/company/hospitalitynl/life,"Happy Valley–Goose Bay, NL",Canada,1 day ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:03:47.500064,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4310297910/,linkedin,4310297910,https://www.linkedin.com/jobs/view/4310297910/,Listening Volunteer - Volunteer,The Wren Project,https://www.linkedin.com/company/wren-project/life,"London, England, United Kingdom",United Kingdom,Reposted 22 hours ago,,Remote,,,,,,"Health and safety, Advice / Advocacy, Mentoring / Coaching, Social care / Counselling, Training",Non-IT,2026-02-20 08:03:27.560923,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4354638639/,linkedin,4354638639,https://www.linkedin.com/jobs/view/4354638639/,Assistant Manager,Greene King,https://www.linkedin.com/company/greeneking/life,"York, England, United Kingdom",United Kingdom,Reposted 1 day ago,,,Full-time,,,,,,Non-IT,2026-02-20 08:03:25.228936,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4366366835/,linkedin,4366366835,https://www.linkedin.com/jobs/view/4366366835/,Content Lead,British Airways Holidays,https://www.linkedin.com/company/british-airways-holidays-limited/life,"Crawley, England, United Kingdom",United Kingdom,Reposted 1 day ago,,Hybrid,Full-time,,,,,,Non-IT,2026-02-20 08:03:22.934391,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375192953/,linkedin,4375192953,https://www.linkedin.com/jobs/view/4375192953/,Communications Intern,Institute for Government,https://www.linkedin.com/company/institute-for-government/life,"London Area, United Kingdom",United Kingdom,15 hours ago,,Hybrid,Full-time,,,,,,Non-IT,2026-02-20 08:03:20.648539,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375151858/,linkedin,4375151858,https://www.linkedin.com/jobs/view/4375151858/,Indonesian Voice Over Artist (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,EMEA,United Kingdom,20 hours ago,,Remote,Contract,,,"USD 20-25 per hour Role Overview We are seeking a talented Indonesian Voice Actor to create high-quality voice recordings for professional projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive performances while collaborating effectively with project coordinators. Key Responsibilities Record Indonesian voice content with clarity, consistency, and natural expression Interpret scripts accurately, conveying appropriate emotions and tone Collaborate remotely with project coordinators to meet deadlines and project standards Apply feedback to refine performances and ensure high-quality audio Maintain recordings free of background noise and technical issues Required Qualifications Native or near-native fluency in Indonesian with excellent pronunciation and diction Proven experience in professional voice acting, narration, dubbing, or audiobook work (portfolio or demo reel preferred) Access to a home recording setup capable of producing clear, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills Preferred Qualifications Experience in dubbing, narration, e-learning, or similar voice-over projects Familiarity with audio editing software Previous experience in remote voice recording roles Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation based on experience and audio quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,2026-02-20 08:03:18.391058,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4366510419/,linkedin,4366510419,https://www.linkedin.com/jobs/view/4366510419/,Subject Matter Expert (UK Bank),Revolut,https://www.linkedin.com/company/revolut/life,United Kingdom,United Kingdom,Reposted 22 hours ago,,Remote,Full-time,,,,,,Non-IT,2026-02-20 08:03:16.083583,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375154486/,linkedin,4375154486,https://www.linkedin.com/jobs/view/4375154486/,Hindi Bilingual Expert (Remote),Keystone Recruitment,https://www.linkedin.com/company/keystone-recruitmentt/life,EMEA,United Kingdom,20 hours ago,,Remote,Contract,,Contract (Full-time or Part-time),,,,Non-IT,2026-02-20 08:03:13.637396,2026-02-23T10:27:31
https://www.jobsnepal.com/call-for-expression-of-interest-eoi-141348,jobsnepal,141348,https://www.jobsnepal.com/call-for-expression-of-interest-eoi-141348,CALL FOR EXPRESSION OF INTEREST (EoI),Safer Migration (SaMi) Programme,https://www.jobsnepal.com/employer/safer-migration-sami-programme/5508,Lalitpur,Nepal,2026-02-20,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,2026-02-20 08:03:06.194704,2026-02-23T10:27:31
https://www.jobsnepal.com/wordpress-designer-divi-141353,jobsnepal,141353,https://www.jobsnepal.com/wordpress-designer-divi-141353,WordPress Designer (Divi),Synex Technology Pty Ltd,https://www.jobsnepal.com/employer/synex-technology-pty-ltd/392024,Remote,Nepal,2026-02-20,,Remote,"Contract, On-call",Senior Level,"Contract, On-call",Rs. /,,Web Design,Non-IT,2026-02-20 08:02:54.989391,2026-02-23T10:27:31
https://www.jobsnepal.com/request-for-expression-of-interest-eoi-for-statutory-audit-141354,jobsnepal,141354,https://www.jobsnepal.com/request-for-expression-of-interest-eoi-for-statutory-audit-141354,Request for Expression of Interest (EOI) for Statutory Audit,FEDO,https://www.jobsnepal.com/employer/fedo/3510,Lalitpur,Nepal,2026-02-20,,,Contract,,Contract,,,"Development Project, Expression of Interests, Tender Notice, Bid",Non-IT,2026-02-20 08:02:52.510613,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4366369087/,linkedin,4366369087,https://www.linkedin.com/jobs/view/4366369087/,Receptionist,The Venues Collection,https://www.linkedin.com/company/the-venues-collection/life,"Abingdon-On-Thames, England, United Kingdom",United Kingdom,Reposted 1 day ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:02:52.163288,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375147165/,linkedin,4375147165,https://www.linkedin.com/jobs/view/4375147165/,Indonesian Voice Over Artist (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,United Kingdom,United Kingdom,22 hours ago,,Remote,Contract,,,"USD 20-25 per hour Role Overview We are seeking a talented Indonesian Voice Actor to create high-quality voice recordings for professional projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive performances while collaborating effectively with project coordinators. Key Responsibilities Record Indonesian voice content with clarity, consistency, and natural expression Interpret scripts accurately, conveying appropriate emotions and tone Collaborate remotely with project coordinators to meet deadlines and project standards Apply feedback to refine performances and ensure high-quality audio Maintain recordings free of background noise and technical issues Required Qualifications Native or near-native fluency in Indonesian with excellent pronunciation and diction Proven experience in professional voice acting, narration, dubbing, or audiobook work (portfolio or demo reel preferred) Access to a home recording setup capable of producing clear, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills Preferred Qualifications Experience in dubbing, narration, e-learning, or similar voice-over projects Familiarity with audio editing software Previous experience in remote voice recording roles Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation based on experience and audio quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,2026-02-20 08:02:49.908225,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4330712844/,linkedin,4330712844,https://www.linkedin.com/jobs/view/4330712844/,Associate Lab Technician,PerkinElmer,https://www.linkedin.com/company/perkinelmer/life,"Stevenage, England, United Kingdom",United Kingdom,Reposted 21 hours ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:02:47.557763,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375048581/,linkedin,4375048581,https://www.linkedin.com/jobs/view/4375048581/,Authorised Partners Wanted,Coaching On the Go,https://www.linkedin.com/company/coachingonthego/life,United Kingdom,United Kingdom,19 hours ago,2 applicants No response insights available yet,Remote,Part-Time,,,,,,Non-IT,2026-02-20 08:02:45.277249,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4372624048/,linkedin,4372624048,https://www.linkedin.com/jobs/view/4372624048/,Club Receptionist,Third Space,https://www.linkedin.com/company/the-third-space/life,"London, England, United Kingdom",United Kingdom,1 day ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:02:42.912849,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4374008766/,linkedin,4374008766,https://www.linkedin.com/jobs/view/4374008766/,People Specialist (Payroll),Revolut,https://www.linkedin.com/company/revolut/life,United Kingdom,United Kingdom,19 hours ago,,Remote,Full-time,,,,,,Non-IT,2026-02-20 08:02:40.599406,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375187074/,linkedin,4375187074,https://www.linkedin.com/jobs/view/4375187074/,Freelance Writing Specialist (Remote),Keystone Recruitment,https://www.linkedin.com/company/keystone-recruitmentt/life,EMEA,United Kingdom,18 hours ago,,Remote,Contract,,,"USD35–45 per hour Role Overview One of our clients is partnering with a leading AI research team on a large-scale supervised fine-tuning (SFT) initiative aimed at improving how advanced language models respond to real-world questions. We are seeking strong writers and critical thinkers to contribute as independent contractors on a flexible, project-based basis. This opportunity is ideal for individuals with excellent reasoning and communication skills who are interested in contributing to applied AI research while maintaining control over their schedule. Key Responsibilities Create realistic prompts that reflect how people naturally ask questions across general topics Review and edit AI-generated responses for clarity, accuracy, and usefulness Write high-quality human-authored responses to selected prompts Generate small variations of prompts to test nuanced differences in model behavior Evaluate responses across varying lengths, tones, and instructional styles Identify ambiguities, weaknesses, or failure cases in model outputs Ideal Qualifications Current undergraduate or graduate student, or recent graduate Strong written communication and critical thinking skills Ability to synthesize information clearly and accurately High attention to detail and comfort comparing similar written responses Ability to work independently and manage time effectively in a remote environment Applicants from diverse academic backgrounds are encouraged to apply. Engagement Details Fully remote and asynchronous — work on your own schedule Expected","approximately 10–40 hours per week Project-based engagement with potential for extension based on project needs Work performed on an independent contractor basis Compensation & Contract Terms $35–$45 per hour, based on experience and performance Independent contractor classification Application Process Submit your resume Complete a brief background form Selected applicants will be invited to complete a short sample task We consider all qualified applicants without regard to legally protected characteristics and provide reasonable accommodations upon request.",,Non-IT,2026-02-20 08:02:38.326899,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4355354934/,linkedin,4355354934,https://www.linkedin.com/jobs/view/4355354934/,Buyer (B2),Applied Materials,https://www.linkedin.com/company/applied-materials/life,"Austin, TX",United States,Reposted 3 hours ago,,,Full-time,,Full time Employee,,,,Non-IT,2026-02-20 08:02:18.015100,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375661230/,linkedin,4375661230,https://www.linkedin.com/jobs/view/4375661230/,Medical Assistant Associate/Assistant,University of Michigan,https://www.linkedin.com/company/university-of-michigan/life,"Ann Arbor, MI",United States,14 minutes ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:02:15.774525,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375657207/,linkedin,4375657207,https://www.linkedin.com/jobs/view/4375657207/,Indonesian Voice Over Artist (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,United States,United States,28 minutes ago,,Remote,Contract,,,"USD 20-25 per hour Role Overview We are seeking a talented Indonesian Voice Actor to create high-quality voice recordings for professional projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive performances while collaborating effectively with project coordinators. Key Responsibilities Record Indonesian voice content with clarity, consistency, and natural expression Interpret scripts accurately, conveying appropriate emotions and tone Collaborate remotely with project coordinators to meet deadlines and project standards Apply feedback to refine performances and ensure high-quality audio Maintain recordings free of background noise and technical issues Required Qualifications Native or near-native fluency in Indonesian with excellent pronunciation and diction Proven experience in professional voice acting, narration, dubbing, or audiobook work (portfolio or demo reel preferred) Access to a home recording setup capable of producing clear, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills Preferred Qualifications Experience in dubbing, narration, e-learning, or similar voice-over projects Familiarity with audio editing software Previous experience in remote voice recording roles Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation based on experience and audio quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,2026-02-20 08:02:13.496145,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4374357064/,linkedin,4374357064,https://www.linkedin.com/jobs/view/4374357064/,Supervisor,Aftermath Services®,https://www.linkedin.com/company/aftermath-services/life,"Indianapolis, IN",United States,2 hours ago,,On-site,,,,,,,Non-IT,2026-02-20 08:02:11.242982,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375618996/,linkedin,4375618996,https://www.linkedin.com/jobs/view/4375618996/,"Intern, Information Security",Synaptics Incorporated,https://www.linkedin.com/company/synaptics/life,"San Jose, CA",United States,4 hours ago,,,Internship,,,,,,Non-IT,2026-02-20 08:02:08.992482,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375639778/,linkedin,4375639778,https://www.linkedin.com/jobs/view/4375639778/,Cart Attendant,Walmart,https://www.linkedin.com/company/walmart/life,"Bloomington, IL",United States,56 minutes ago,,On-site,Full-time,,"Full-Time Available shifts: Opening, Morning Location Walmart Supercenter #3459 2225 W MARKET ST, BLOOMINGTON, IL, 61705, US Job Overview Cart Attendants ensure customers have a great first and last impression of our stores. They gather carts from the parking lot, operate equipment to move carts from the parking lot to inside the store, and maintain sanitation and cleanliness of the shopping carts. Requires a positive attitude in all weather conditions! Benefits & perks At Walmart, we offer competitive pay as well as performance-based incentive awards and other great benefits for a happier mind, body, and wallet. Health benefits include medical, vision and dental coverage. Financial benefits include 401(k), stock purchase and company-paid life insurance. Paid time off benefits include parental leave, family care leave, bereavement, jury duty, and voting. Other benefits include short-term and long-term disability, company discounts, Military Leave Pay, adoption and surrogacy expense reimbursement, and more. You will also receive PTO and/or PPTO that can be used for vacation, sick leave, holidays, or other purposes. The amount you receive depends on your job classification and length of employment. It will meet or exceed the requirements of paid sick leave laws, where applicable. For information about PTO, see Smart Guide page Live Better U is a Walmart-paid education benefit program for full-time and part-time associates in Walmart and Sam's Club facilities. Programs range from high school completion to bachelor's degrees, including English Language Learning and short-form certificates. Tuition, books, and fees are completely paid for by Walmart. Eligibility requirements apply to some benefits and may depend on your job classification and length of employment. Benefits are subject to change and may be subject to a specific plan or program terms. For information about benefits and eligibility, see One.Walmart.com. Walmart is committed to maintaining a drug-free workplace and has a no tolerance policy regarding the use of illegal drugs and alcohol on the job. This policy applies to all employees and aims to create a safe and productive work environment.",,,,Non-IT,2026-02-20 08:02:06.725042,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375661028/,linkedin,4375661028,https://www.linkedin.com/jobs/view/4375661028/,"Coordinator, Communications",Solventum,https://www.linkedin.com/company/solventumhealth/life,United States,United States,23 minutes ago,,Remote,Full-time,,,,,,Non-IT,2026-02-20 08:02:04.431755,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4360611685/,linkedin,4360611685,https://www.linkedin.com/jobs/view/4360611685/,Chief Executive Officer,YMCA of the USA,https://www.linkedin.com/company/ymcausa/life,"Conshohocken, PA",United States,Reposted 33 minutes ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:01:44.878684,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4374343688/,linkedin,4374343688,https://www.linkedin.com/jobs/view/4374343688/,Supervisor,Aftermath Services®,https://www.linkedin.com/company/aftermath-services/life,"Hartford, CT",United States,2 hours ago,,On-site,,,,,,,Non-IT,2026-02-20 08:01:42.596874,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375625768/,linkedin,4375625768,https://www.linkedin.com/jobs/view/4375625768/,CAGE CASHIER I,Graton Resort & Casino,https://www.linkedin.com/company/graton-resort-&-casino/life,"Rohnert Park, CA",United States,3 hours ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:01:40.355942,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375636379/,linkedin,4375636379,https://www.linkedin.com/jobs/view/4375636379/,Receptionist,Quikrete,https://www.linkedin.com/company/quikrete/life,"Texarkana, AR",United States,3 hours ago,,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:01:38.140211,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375660103/,linkedin,4375660103,https://www.linkedin.com/jobs/view/4375660103/,Hindi Voice Over Artist (Remote),Nexus Consulting,https://www.linkedin.com/company/nexusconsultingg/life,United States,United States,28 minutes ago,,Remote,Contract,,,"USD 15-20 per hour Role Overview We are seeking a talented Hindi (India) Voice Actor to produce high-quality voice recordings for professional audio projects. This remote, part-time role is ideal for voice professionals who can deliver clear, expressive, and engaging recordings while collaborating effectively with project teams. Key Responsibilities Record Hindi (India) voice content with clarity, consistency, and natural intonation Interpret scripts accurately, conveying appropriate emotions and tone Maintain professional-quality audio throughout recordings Apply feedback to refine performances as needed Communicate effectively with project coordinators to meet project objectives Required Qualifications Native or near-native fluency in Hindi (India) with excellent pronunciation and diction Demonstrated experience in professional voice acting, narration, dubbing, or audiobook production (portfolio or demo reel preferred) Access to a home recording setup capable of producing clean, noise-free audio Strong organizational skills and ability to work independently Excellent written and verbal communication skills for remote collaboration Preferred Qualifications Experience in dubbing, narration, audiobook projects, or similar voice-over work Familiarity with audio editing software Prior remote voice acting experience Engagement Details Remote, flexible scheduling Part-time contract engagement Compensation aligned with experience and recording quality Project duration and scope may vary All applicants are considered without regard to legally protected characteristics, and reasonable accommodations are provided upon request.",,,Non-IT,2026-02-20 08:01:35.725933,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375634964/,linkedin,4375634964,https://www.linkedin.com/jobs/view/4375634964/,Cart Attendant,Walmart,https://www.linkedin.com/company/walmart/life,"Turlock, CA",United States,55 minutes ago,,On-site,Part-Time,,"Part-Time Available shifts: Mid-Shift, Closing Location Wal-Mart #1963 2111 FULKERTH RD, TURLOCK, CA, 95380, US Job Overview Cart Attendants ensure customers have a great first and last impression of our stores. They gather carts from the parking lot, operate equipment to move carts from the parking lot to inside the store, and maintain sanitation and cleanliness of the shopping carts. Requires a positive attitude in all weather conditions! Benefits & perks At Walmart, we offer competitive pay as well as performance-based incentive awards and other great benefits for a happier mind, body, and wallet. Health benefits include medical, vision and dental coverage. Financial benefits include 401(k), stock purchase and company-paid life insurance. Paid time off benefits include parental leave, family care leave, bereavement, jury duty, and voting. Other benefits include short-term and long-term disability, company discounts, Military Leave Pay, adoption and surrogacy expense reimbursement, and more. You will also receive PTO and/or PPTO that can be used for vacation, sick leave, holidays, or other purposes. The amount you receive depends on your job classification and length of employment. It will meet or exceed the requirements of paid sick leave laws, where applicable. For information about PTO, see Smart Guide page Live Better U is a Walmart-paid education benefit program for full-time and part-time associates in Walmart and Sam's Club facilities. Programs range from high school completion to bachelor's degrees, including English Language Learning and short-form certificates. Tuition, books, and fees are completely paid for by Walmart. Eligibility requirements apply to some benefits and may depend on your job classification and length of employment. Benefits are subject to change and may be subject to a specific plan or program terms. For information about benefits and eligibility, see One.Walmart.com. Walmart is committed to maintaining a drug-free workplace and has a no tolerance policy regarding the use of illegal drugs and alcohol on the job. This policy applies to all employees and aims to create a safe and productive work environment.",,,,Non-IT,2026-02-20 08:01:33.435990,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4374351696/,linkedin,4374351696,https://www.linkedin.com/jobs/view/4374351696/,Phone Booker / Appointment Scheduler (Remote),Timeline Optimization Group,https://www.linkedin.com/company/timeline-optimization-group/life,United States,United States,27 minutes ago,,Remote,Full-time,,,,,,Non-IT,2026-02-20 08:01:31.145940,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375002349/,linkedin,4375002349,https://www.linkedin.com/jobs/view/4375002349/,Voice Over Artist,MyRemoteTeam Inc,https://www.linkedin.com/company/myremoteteam-inc/life,"Odisha, India",India,1 day ago,,Remote,Contract,,,,,,Non-IT,2026-02-20 08:01:11.197524,2026-02-23T10:27:31
https://www.linkedin.com/jobs/view/4375130111/,linkedin,4375130111,https://www.linkedin.com/jobs/view/4375130111/,Export Sales Executive,NRG Foods Pvt.Ltd.,https://www.linkedin.com/company/nrg-foods/life,"Uppal, Telangana, India",India,1 day ago,52 applicants Promoted by hirer,On-site,Full-time,,,,,,Non-IT,2026-02-20 08:01:08.970748,2026-02-23T10:27:31
